Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40
0.0,-9.109550182365407e-9,-6.257050578556449e-5,-0.00012514790667923257,-0.00018774130882595982,-0.00024335595617030307,-0.00027283967266535287,-0.0002923038892117683,-0.0003279670109826938,-0.00036543898282644755,-0.00041289059044527596,-0.00047559498733574097,-0.0005383151566297387,-0.0006010513217992235,-0.0006638034238281618,-0.0007064433720058476,-0.0006498945957727915,-0.0005128952994496032,-0.00034885753370114605,-0.00021012789968317331,-0.0001976729490107511,-0.0002605352060674189,-0.00032341156067161044,-0.00038630049763634875,-0.000447183971495646,-0.0004723932801772124,-0.0005046473223860205,-0.0005419826076875921,-0.0005164929385790237,-0.0004554018387141742,-0.00040000824065224665,-0.0003587230862163121,-0.00031745391803767755,-0.0002762007298655167,-0.0002349635072358679,-0.0002077895002015629,-0.00024096866900405621,-0.0002814362742587129,-0.0002004832650736499,0.0
0.0,3.9320512231089904e-5,0.00011795354368507497,0.0001965705864078492,0.0002751716352347652,0.0003295367609526007,0.00029173762265055604,0.00017222546442472643,2.7465121232362127e-5,-8.636443945547623e-5,-8.282992727482126e-5,-8.689914212689511e-5,-9.583142215868604e-5,-0.00010645506876330818,-0.00011794051799847332,-9.390895273868639e-5,-1.499340740658283e-5,4.044505290939459e-5,2.3504034154306103e-5,-1.6632360406349265e-5,-3.93213412108542e-5,-5.1398679982969344e-5,-6.349204341231862e-5,-7.560144702628899e-5,-8.772693287927347e-5,-9.139770955726504e-5,-8.884293982625827e-6,2.1516520028078296e-5,3.9394652648740664e-5,5.0674875655911045e-5,-2.381887813218412e-5,-7.431634374889665e-5,-4.612831277834436e-5,-1.795627011118096e-5,1.019978151801567e-5,1.5590296908896e-5,-1.6195408575293447e-5,-3.758744676787725e-5,-2.495566162449142e-5,0.0
0.0727,0.07299999000024937,0.07299999000025063,0.07299999000024937,0.07299999000025063,0.07299999000033221,0.07299999000033447,0.07299999000033221,0.07299999000033447,0.07299999000033221,0.07299999000025063,0.07299999000024937,0.07299999000025063,0.07299999000024937,0.07299999000025063,0.07299999000033221,0.07299999000033447,0.07299999000033221,0.07299999000033447,0.07299999000033221,0.07299999000025063,0.07299999000024937,0.07299999000025063,0.07299999000024937,0.07299999000025063,0.07299999000032747,0.07299999000033447,0.07299999000033221,0.07299999000033447,0.07299999000033221,0.07299999000025063,0.07299999000024937,0.07299999000025063,0.07299999000024937,0.07299999000025063,0.07299999000032603,0.07299999000033447,0.07299999000033221,0.07299999000033447,0.0727
0.04,0.03999999999999512,0.03999999999997858,0.039999999999963,0.03999999999994947,0.03988808392285105,0.039357816963335276,0.03866698202418998,0.038235073595402146,0.03783185080153802,0.0375880464035744,0.03758803443925301,0.03758802246302301,0.037588010486791855,0.03758799851040479,0.03758798653370887,0.037587974556861026,0.037587962580012055,0.03758795060316197,0.037587938626310755,0.03758792664858955,0.0375879146692509,0.03758790268916419,0.03758789070907746,0.03758787872880765,0.037587866743906906,0.037587854752747084,0.03758784275993778,0.03758783076712927,0.03758781877432154,0.037587806781681166,0.03758779478897868,0.03758778279565419,0.03758777080199331,0.037587758808344626,0.03758774681429556,0.037587734819506655,0.037587722824393814,0.037587710829213805,0.037587704831436336
0.0,5.558881813513544e-14,1.319969287372294e-13,2.0492252717574638e-13,2.7469009173874605e-13,0.00038751883549442007,0.0022494099418417443,0.005418453400295161,0.008991211839248944,0.012068821763721408,0.013268350432986062,0.01326836242827737,0.013268374425356118,0.013268386422434868,0.013268398419540186,0.013268410416718756,0.013268422413923028,0.013268434411127215,0.01326844640833132,0.013268458405535343,0.01326847040273554,0.013268482399928252,0.013268494397117329,0.013268506394306533,0.013268518391533481,0.013268530389677256,0.01326854239374926,0.013268554398095798,0.013268566402436307,0.013268578406770884,0.013268590411081091,0.01326860241541285,0.013270691547626392,0.013273025625147004,0.013275505994277252,0.013278094524569227,0.013280804320547533,0.01328380746925878,0.013288203370571752,0.01368080573302675
0.0,0.00012500314292181487,0.00012500999899975692,0.0001250099990001458,0.0001250099989999514,0.0028595065577979436,0.006442286341056401,0.007086179218934998,0.006088135540806169,0.002709743551931463,0.00012500999902523578,0.00012500999891566233,0.0001250099991150354,0.00012500999877636617,0.00012500999919116474,0.00012500999858946262,0.00012500999925772914,0.00012500999831841227,0.00012500999931783964,0.00012500999787256497,0.00012500999937443055,0.00012500999693059006,0.0001250099994320317,0.00012500999087792527,0.00012500999959788784,0.0002500039999980742,0.00025000999899966656,0.0002500099990003332,0.00025000999899966656,0.0002500039999980393,0.00012500999959582553,0.00012500999393535092,0.00012500999939610256,0.00012500999786142704,0.00012500999929732093,0.00012500999852362558,0.00012500999918523066,0.00012500999884351024,0.00012500997774448995,0.0
0.0,5.8054440198127556e-9,1.7416319220920233e-8,2.9027192885643188e-8,4.063806501983703e-8,5.224893562594208e-8,6.385980470615192e-8,7.547067226293768e-8,8.708153829938352e-8,9.86924028178196e-8,1.1012445621714633e-7,1.1780926873121621e-7,1.2192560898147419e-7,1.2604185417068877e-7,1.2922517745417361e-7,-0.0003219179609253216,-0.002231240625655983,-0.005428027470201729,-0.00905768563337758,-0.012282669390067098,-0.013487513466272852,-0.01348752545382989,-0.013487537445615642,-0.013487549437401401,-0.013487561429189132,-0.013487573421065463,-0.013487585413109394,-0.013487597405233899,-0.013487609397357622,-0.013487621389480562,-0.013487633381404539,-0.01348764537294409,-0.013487657364329865,-0.01348766935574811,-0.013487681347144368,-0.013487693341915174,-0.013487705345101082,-0.013487717348732374,-0.013487729352419424,-0.01368080573302675
0.04,0.03999999402943615,0.03999998208831212,0.039999970147190714,0.03999995820607194,0.0399999462649558,0.0399999343238423,0.039999922382731444,0.03999991044162323,0.03999989850051768,0.03999988658704396,0.03999987556782344,0.039999865415246263,0.0399998552627168,0.039999845872570716,0.0394236322400729,0.037969016939860635,0.03688977802107525,0.03696835412450876,0.03741779976592526,0.03758783041397502,0.03758781848485074,0.03758780653215791,0.037587794579465234,0.0375877826271969,0.03758777078503926,0.037587770880316757,0.037587782803340304,0.03758779472635851,0.03758780664937138,0.03758780664662671,0.03758779469639241,0.03758778272684644,0.03758777075972439,0.03758775879116625,0.03758774681096234,0.03758773481838328,0.037587722823910055,0.037587710829165344,0.037587704831436336
0.0,0.00012500377778910422,0.00012500999899969087,0.00012500999900028423,0.00012500999899974036,0.0001250099990002348,0.00012500999899978983,0.0001250099990001854,0.0001250099989998393,0.00012500999900013596,0.00012500999899988874,0.00012500999900008652,0.0001250099989999382,0.00012500999900003708,0.00012500999899998764,0.002823104002277053,0.006388501159367261,0.007127366488643644,0.006141288621609296,0.002704326405926219,0.00012500999908020963,0.00012500999863637087,0.00012500999931564836,0.0001250099963570385,0.00012500999959078773,0.0002500039999980742,0.00025000999899966656,0.0002500099990003332,0.00025000999899966656,0.0002500039999980393,0.00012500999959582553,0.00012500999393535092,0.00012500999939610256,0.00012500999786142704,0.00012500999929732093,0.00012500999852362558,0.00012500999918523066,0.00012500999884351024,0.00012500997774448998,0.0
-0.04,-0.03999999403453918,-0.03999998210365513,-0.03999997017277262,-0.03999995824189164,-0.039999946311012204,-0.03999993438013431,-0.03999992244925794,-0.0399999105183831,-0.0399998985875098,-0.03999988665985595,-0.039999874739299786,-0.03999986282262315,-0.039999850905947654,-0.03999983898938612,-0.039999827073051955,-0.03999981515683235,-0.03999980324061386,-0.039999791324396496,-0.039999779408180246,-0.03999976750916965,-0.0399997556685408,-0.039999743869088646,-0.0399997320696366,-0.03999972027129791,-0.03973635400561113,-0.03855843703926239,-0.03729947510022717,-0.03704596799758714,-0.0373623395083007,-0.0375878067870202,-0.037587794794323115,-0.037587782799082196,-0.037587770803852845,-0.03758775880849825,-0.03758774681310799,-0.03758773481814731,-0.03758772282348602,-0.037587710828915134,-0.037587704831436336
