0.0000,1.0000,2.0000,3.0000,4.0000,5.0000,6.0000,7.0000,8.0000,9.0000,10.0000,11.0000,12.0000,13.0000,14.0000,15.0000,16.0000,17.0000,18.0000,19.0000,20.0000,21.0000,22.0000,23.0000,24.0000,25.0000,26.0000,27.0000,28.0000,29.0000,30.0000,31.0000,32.0000,33.0000,34.0000,35.0000,36.0000,37.0000,38.0000,39.0000,40.0000,41.0000,42.0000,43.0000,44.0000,45.0000,46.0000,47.0000,48.0000,49.0000,50.0000,51.0000,52.0000,53.0000,54.0000
0.0001,0.0001,0.0001,0.0000,0.0000,-0.0000,-0.0000,-0.0001,-0.0001,-0.0001,-0.0002,0.0021,0.0018,0.0018,0.0017,0.0017,0.0016,0.0015,-0.0003,-0.0004,-0.0005,0.0008,0.0016,0.0021,0.0036,0.0038,0.0043,0.0057,0.0052,0.0050,0.0049,0.0050,0.0051,0.0050,0.0049,0.0048,0.0046,0.0046,0.0043,0.0039,0.0038,0.0025,0.0003,-0.0033,-0.0068,-0.0069,-0.0062,-0.0044,-0.0034,-0.0016,-0.0016,-0.0002,0.0001,0.0002,0.0002
-0.0004,-0.0004,-0.0003,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,-0.0001,0.0000,0.0002,-0.0005,-0.0006,-0.0004,-0.0004,-0.0005,-0.0005,-0.0005,-0.0003,-0.0003,-0.0004,0.0032,0.0054,0.0104,0.0124,0.0126,0.0074,0.0011,-0.0027,0.0015,0.0012,0.0013,0.0020,0.0016,0.0021,0.0011,0.0010,0.0016,0.0006,0.0002,0.0015,0.0008,0.0015,0.0009,0.0007,0.0008,0.0009,0.0010,0.0015,0.0009,0.0009,0.0011,0.0011,0.0010,0.0009
0.0499,0.0510,0.0522,0.0533,0.0544,0.0544,0.0544,0.0544,0.0544,0.0544,0.0544,0.0543,0.0543,0.0543,0.0543,0.0543,0.0543,0.0543,0.0544,0.0544,0.0544,0.0545,0.0547,0.0548,0.0548,0.0548,0.0550,0.0551,0.0553,0.0551,0.0551,0.0551,0.0550,0.0551,0.0550,0.0550,0.0551,0.0550,0.0551,0.0552,0.0551,0.0546,0.0544,0.0545,0.0545,0.0546,0.0546,0.0546,0.0545,0.0546,0.0546,0.0547,0.0547,0.0547,0.0546
0.0390,0.0390,0.0389,0.0389,0.0389,0.0388,0.0388,0.0388,0.0388,0.0388,0.0387,0.0392,0.0392,0.0389,0.0388,0.0388,0.0414,0.0442,0.0467,0.0492,0.0492,0.0471,0.0451,0.0429,0.0412,0.0415,0.0413,0.0417,0.0418,0.0417,0.0416,0.0414,0.0413,0.0412,0.0411,0.0411,0.0409,0.0407,0.0405,0.0406,0.0404,0.0410,0.0419,0.0425,0.0435,0.0432,0.0418,0.0402,0.0391,0.0367,0.0367,0.0378,0.0380,0.0383,0.0385
-0.0003,-0.0003,-0.0002,-0.0002,-0.0000,0.0000,0.0001,0.0002,0.0004,0.0007,0.0011,0.0008,0.0008,0.0009,0.0009,0.0009,0.0008,0.0008,0.0004,0.0007,0.0007,0.0013,0.0015,0.0019,0.0021,0.0021,0.0022,0.0012,0.0005,0.0011,0.0014,0.0017,0.0018,0.0015,0.0014,0.0011,0.0009,0.0008,0.0002,0.0001,0.0005,0.0017,0.0024,0.0031,0.0045,0.0048,0.0046,0.0042,0.0037,0.0033,0.0033,0.0031,0.0032,0.0033,0.0032
0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0013,0.0025,0.0038,0.0049,0.0049,0.0037,0.0025,0.0020,0.0009,0.0009,0.0007,0.0010,0.0015,0.0016,0.0016,0.0011,0.0008,0.0012,0.0009,0.0009,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0007,0.0008,0.0010,0.0009,0.0010,0.0021,0.0041,0.0063,0.0063,0.0053,0.0037,0.0026,0.0010,0.0010,0.0009,0.0009,0.0010,0.0010
0.0004,0.0003,0.0002,0.0001,0.0000,-0.0000,-0.0001,-0.0002,-0.0003,-0.0005,-0.0007,-0.0005,-0.0006,-0.0008,-0.0007,-0.0007,-0.0007,-0.0007,-0.0008,-0.0007,-0.0006,-0.0003,0.0002,0.0008,0.0018,0.0021,0.0047,0.0077,0.0101,0.0132,0.0131,0.0098,0.0069,0.0044,0.0016,0.0017,0.0016,0.0016,0.0016,0.0019,0.0015,0.0016,0.0020,0.0020,0.0018,0.0014,0.0001,-0.0015,-0.0022,-0.0045,-0.0045,-0.0033,-0.0030,-0.0028,-0.0026
0.0405,0.0405,0.0405,0.0405,0.0406,0.0406,0.0406,0.0407,0.0408,0.0409,0.0411,0.0409,0.0408,0.0406,0.0406,0.0406,0.0406,0.0406,0.0405,0.0406,0.0406,0.0412,0.0417,0.0421,0.0427,0.0426,0.0427,0.0416,0.0408,0.0411,0.0416,0.0418,0.0418,0.0417,0.0414,0.0412,0.0411,0.0411,0.0407,0.0407,0.0410,0.0419,0.0420,0.0420,0.0421,0.0421,0.0420,0.0418,0.0416,0.0416,0.0417,0.0416,0.0416,0.0416,0.0416
0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0013,0.0013,0.0013,0.0014,0.0014,0.0014,0.0014,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0014,0.0015,0.0022,0.0019,0.0026,0.0025,0.0031,0.0038,0.0041,0.0015,0.0018,0.0016,0.0014,0.0016,0.0014,0.0017,0.0017,0.0014,0.0017,0.0019,0.0016,0.0016,0.0011,0.0016,0.0019,0.0020,0.0018,0.0015,0.0011,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014
