0.0000,1.0000,2.0000,3.0000,4.0000,5.0000,6.0000,7.0000,8.0000,9.0000,10.0000,11.0000,12.0000,13.0000,14.0000,15.0000,16.0000,17.0000,18.0000,19.0000,20.0000,21.0000,22.0000,23.0000,24.0000,25.0000,26.0000,27.0000,28.0000,29.0000,30.0000,31.0000,32.0000,33.0000,34.0000,35.0000,36.0000,37.0000,38.0000,39.0000
0.0004,0.0010,0.0018,0.0029,0.0039,0.0080,0.0107,0.0098,0.0102,0.0127,0.0115,0.0116,0.0117,0.0119,0.0121,0.0113,0.0097,0.0100,0.0096,0.0080,0.0079,0.0077,0.0081,0.0082,0.0084,0.0071,0.0033,-0.0036,-0.0101,-0.0093,0.0003,0.0010,0.0014,0.0015,0.0025,0.0038,0.0045,0.0051,0.0058,0.0063
-0.0003,-0.0003,-0.0003,-0.0001,-0.0000,-0.0005,0.0002,-0.0007,-0.0011,-0.0014,-0.0009,-0.0009,-0.0015,-0.0009,-0.0008,0.0062,0.0121,0.0118,0.0114,0.0072,0.0043,0.0043,0.0041,0.0047,0.0042,0.0046,0.0049,0.0071,0.0099,0.0075,0.0034,0.0034,0.0033,0.0030,0.0031,0.0024,0.0025,0.0023,0.0021,0.0016
0.0541,0.0543,0.0542,0.0542,0.0542,0.0540,0.0537,0.0539,0.0539,0.0536,0.0541,0.0540,0.0540,0.0541,0.0541,0.0540,0.0544,0.0540,0.0540,0.0538,0.0542,0.0542,0.0541,0.0542,0.0542,0.0540,0.0541,0.0541,0.0545,0.0543,0.0543,0.0543,0.0543,0.0543,0.0544,0.0543,0.0544,0.0544,0.0544,0.0541
0.0392,0.0391,0.0387,0.0382,0.0378,0.0394,0.0453,0.0492,0.0559,0.0628,0.0652,0.0651,0.0650,0.0648,0.0647,0.0641,0.0635,0.0633,0.0629,0.0613,0.0602,0.0598,0.0601,0.0598,0.0597,0.0586,0.0580,0.0567,0.0544,0.0517,0.0506,0.0504,0.0500,0.0488,0.0483,0.0475,0.0467,0.0460,0.0452,0.0447
-0.0000,0.0001,-0.0001,0.0002,0.0004,0.0000,0.0005,0.0000,-0.0003,-0.0007,-0.0008,-0.0010,-0.0013,-0.0015,-0.0015,-0.0002,0.0016,0.0017,0.0034,0.0056,0.0077,0.0076,0.0074,0.0075,0.0073,0.0081,0.0086,0.0091,0.0082,0.0047,-0.0006,-0.0018,-0.0023,-0.0033,-0.0038,-0.0036,-0.0038,-0.0040,-0.0042,-0.0050
0.0009,0.0009,0.0009,0.0008,0.0008,0.0021,0.0039,0.0042,0.0041,0.0012,0.0008,0.0008,0.0008,0.0008,0.0008,0.0012,0.0025,0.0016,0.0014,0.0007,0.0008,0.0008,0.0009,0.0009,0.0008,0.0011,0.0029,0.0061,0.0093,0.0069,0.0009,0.0009,0.0010,0.0010,0.0009,0.0008,0.0009,0.0009,0.0009,0.0009
0.0003,0.0000,-0.0004,-0.0012,-0.0017,-0.0020,-0.0025,-0.0025,-0.0027,-0.0028,-0.0019,-0.0019,-0.0018,-0.0019,-0.0019,-0.0003,0.0064,0.0097,0.0128,0.0166,0.0177,0.0178,0.0178,0.0178,0.0178,0.0168,0.0161,0.0153,0.0140,0.0129,0.0137,0.0144,0.0143,0.0144,0.0141,0.0137,0.0133,0.0127,0.0124,0.0121
0.0405,0.0406,0.0406,0.0407,0.0407,0.0407,0.0406,0.0406,0.0400,0.0396,0.0393,0.0390,0.0390,0.0392,0.0391,0.0399,0.0403,0.0418,0.0413,0.0438,0.0454,0.0453,0.0453,0.0454,0.0452,0.0458,0.0457,0.0461,0.0462,0.0450,0.0428,0.0424,0.0422,0.0422,0.0418,0.0419,0.0418,0.0420,0.0419,0.0415
0.0013,0.0013,0.0013,0.0013,0.0013,0.0015,0.0011,0.0012,0.0013,0.0013,0.0011,0.0011,0.0011,0.0011,0.0011,0.0012,0.0018,0.0019,0.0018,0.0013,0.0011,0.0011,0.0011,0.0010,0.0011,0.0011,0.0015,0.0018,0.0022,0.0020,0.0010,0.0010,0.0010,0.0010,0.0009,0.0010,0.0011,0.0011,0.0011,0.0010
