0.0000,1.0000,2.0000,3.0000,4.0000,5.0000,6.0000,7.0000,8.0000,9.0000,10.0000,11.0000,12.0000,13.0000,14.0000,15.0000,16.0000,17.0000,18.0000,19.0000,20.0000,21.0000,22.0000,23.0000,24.0000,25.0000,26.0000,27.0000,28.0000,29.0000,30.0000,31.0000,32.0000,33.0000,34.0000,35.0000,36.0000,37.0000,38.0000,39.0000
0.0004,0.0009,0.0015,0.0022,0.0030,0.0077,0.0108,0.0116,0.0093,0.0076,0.0070,0.0072,0.0075,0.0076,0.0080,0.0080,0.0071,0.0074,0.0077,0.0089,0.0088,0.0089,0.0092,0.0095,0.0096,0.0064,0.0007,-0.0056,-0.0052,-0.0041,0.0044,0.0049,0.0054,0.0057,0.0067,0.0092,0.0110,0.0092,0.0057,0.0049
-0.0003,-0.0004,-0.0002,-0.0001,0.0000,-0.0002,-0.0003,-0.0001,-0.0003,-0.0005,-0.0009,-0.0011,-0.0013,-0.0014,-0.0016,0.0029,0.0104,0.0124,0.0081,0.0006,-0.0005,-0.0005,-0.0005,-0.0004,-0.0009,0.0009,0.0021,0.0035,0.0041,0.0039,0.0014,0.0022,0.0016,0.0018,0.0017,-0.0013,-0.0115,-0.0091,-0.0001,0.0041
0.0541,0.0543,0.0543,0.0542,0.0542,0.0541,0.0539,0.0539,0.0539,0.0539,0.0541,0.0542,0.0542,0.0542,0.0542,0.0541,0.0539,0.0539,0.0539,0.0543,0.0541,0.0541,0.0541,0.0542,0.0542,0.0538,0.0540,0.0541,0.0540,0.0540,0.0545,0.0544,0.0545,0.0544,0.0544,0.0546,0.0553,0.0547,0.0546,0.0541
0.0392,0.0393,0.0391,0.0391,0.0389,0.0405,0.0440,0.0448,0.0518,0.0586,0.0606,0.0603,0.0602,0.0598,0.0599,0.0593,0.0591,0.0593,0.0593,0.0591,0.0596,0.0591,0.0589,0.0588,0.0586,0.0583,0.0570,0.0549,0.0540,0.0513,0.0511,0.0513,0.0512,0.0511,0.0512,0.0513,0.0508,0.0474,0.0439,0.0434
-0.0000,-0.0000,-0.0001,0.0001,0.0004,0.0004,-0.0000,0.0000,0.0001,0.0004,-0.0002,-0.0004,-0.0006,-0.0007,-0.0009,-0.0001,0.0011,0.0017,0.0010,0.0010,0.0003,0.0003,0.0002,0.0002,0.0002,0.0008,0.0021,0.0038,0.0065,0.0077,0.0099,0.0100,0.0098,0.0098,0.0097,0.0102,0.0084,0.0092,0.0095,0.0104
0.0009,0.0009,0.0009,0.0009,0.0009,0.0022,0.0037,0.0036,0.0035,0.0022,0.0008,0.0008,0.0009,0.0009,0.0009,0.0007,0.0013,0.0015,0.0012,0.0007,0.0009,0.0009,0.0009,0.0009,0.0009,0.0023,0.0050,0.0078,0.0068,0.0048,0.0011,0.0010,0.0011,0.0011,0.0011,0.0013,0.0030,0.0019,0.0011,0.0010
0.0003,0.0003,0.0001,-0.0002,-0.0005,-0.0004,-0.0002,-0.0003,-0.0008,-0.0013,-0.0004,-0.0004,-0.0003,-0.0003,-0.0006,0.0001,0.0076,0.0079,0.0100,0.0180,0.0199,0.0197,0.0195,0.0194,0.0190,0.0189,0.0173,0.0145,0.0125,0.0091,0.0066,0.0070,0.0071,0.0069,0.0071,0.0072,0.0066,0.0033,-0.0008,-0.0014
0.0405,0.0405,0.0406,0.0408,0.0410,0.0409,0.0406,0.0404,0.0404,0.0399,0.0400,0.0400,0.0398,0.0398,0.0398,0.0403,0.0420,0.0423,0.0410,0.0414,0.0401,0.0400,0.0400,0.0400,0.0399,0.0407,0.0412,0.0423,0.0434,0.0439,0.0446,0.0445,0.0446,0.0444,0.0444,0.0446,0.0424,0.0427,0.0428,0.0444
0.0013,0.0014,0.0013,0.0013,0.0013,0.0015,0.0014,0.0014,0.0012,0.0012,0.0013,0.0013,0.0013,0.0014,0.0014,0.0027,0.0026,0.0020,0.0031,0.0036,0.0013,0.0013,0.0013,0.0013,0.0015,0.0011,0.0016,0.0022,0.0019,0.0015,0.0023,0.0019,0.0022,0.0021,0.0022,0.0038,0.0085,0.0070,0.0027,0.0014
-0.0398,-0.0398,-0.0398,-0.0403,-0.0405,-0.0400,-0.0391,-0.0387,-0.0393,-0.0405,-0.0403,-0.0406,-0.0409,-0.0410,-0.0412,-0.0413,-0.0417,-0.0417,-0.0415,-0.0413,-0.0415,-0.0418,-0.0419,-0.0422,-0.0425,-0.0408,-0.0338,-0.0316,-0.0329,-0.0278,-0.0268,-0.0265,-0.0265,-0.0265,-0.0268,-0.0266,-0.0267,-0.0299,-0.0331,-0.0347
-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0005,-0.0016,-0.0017,-0.0016,-0.0015,-0.0008,-0.0008,-0.0008,-0.0009,-0.0009,-0.0009,-0.0001,0.0003,-0.0001,-0.0012,-0.0011,-0.0011,-0.0012,-0.0013,-0.0013,-0.0014,-0.0014,-0.0007,-0.0015,0.0002,-0.0014,-0.0015,-0.0017,-0.0016,-0.0016,-0.0015,-0.0036,-0.0034,-0.0042,-0.0025
0.0013,0.0013,0.0013,0.0013,0.0013,0.0029,0.0035,0.0034,0.0024,0.0018,0.0012,0.0012,0.0013,0.0013,0.0013,0.0013,0.0012,0.0013,0.0010,0.0016,0.0012,0.0012,0.0012,0.0013,0.0013,0.0018,0.0024,0.0019,0.0020,0.0014,0.0015,0.0014,0.0015,0.0014,0.0014,0.0018,0.0031,0.0024,0.0017,0.0013
-0.0007,-0.0007,-0.0007,-0.0007,-0.0006,-0.0008,0.0006,0.0011,0.0008,-0.0006,-0.0005,-0.0007,-0.0010,-0.0012,-0.0014,-0.0012,-0.0013,-0.0008,-0.0009,-0.0004,0.0000,-0.0001,-0.0006,-0.0007,-0.0008,-0.0008,-0.0009,-0.0017,-0.0011,-0.0037,-0.0025,-0.0019,-0.0019,-0.0021,-0.0021,0.0002,0.0078,0.0105,0.0109,0.0113
-0.0398,-0.0398,-0.0397,-0.0395,-0.0394,-0.0396,-0.0400,-0.0398,-0.0398,-0.0404,-0.0404,-0.0402,-0.0405,-0.0404,-0.0403,-0.0396,-0.0381,-0.0379,-0.0390,-0.0399,-0.0406,-0.0404,-0.0405,-0.0402,-0.0403,-0.0399,-0.0395,-0.0389,-0.0381,-0.0376,-0.0376,-0.0376,-0.0377,-0.0377,-0.0377,-0.0373,-0.0363,-0.0367,-0.0370,-0.0351
0.0009,0.0008,0.0009,0.0009,0.0008,0.0010,0.0011,0.0010,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0007,0.0019,0.0043,0.0049,0.0032,0.0009,0.0004,0.0004,0.0006,0.0006,0.0005,0.0003,0.0006,0.0011,0.0010,0.0007,0.0004,0.0005,0.0004,0.0005,0.0005,0.0018,0.0016,0.0018,0.0025,0.0008
