Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120
0.0,0.00025923453455522117,0.0007776962138107398,0.0012961428082929132,0.0018145739112326652,0.0022844704663975766,0.0026272850055193892,0.002878204532530722,0.00311043119054372,0.003402859968422705,0.00384101575629049,0.004359335204554326,0.00487763860702643,0.005395926132506111,0.0059141977784376906,0.00635274429915957,0.006628449128742533,0.006818177193107775,0.0070053311803527476,0.007269271075298066,0.007698578626785406,0.008216738047074278,0.008734881462783797,0.009253008996526127,0.009771120655951173,0.010179180534909408,0.010402017562859819,0.010549665934210934,0.010697272394915023,0.010919885423775779,0.011327715377361032,0.01184571555213124,0.012363700051967777,0.012881669153990943,0.013500411335748443,0.01411199607256044,0.014539890749403525,0.014891767636206315,0.015243620493547964,0.015671911540390614,0.016283870300047656,0.017003292413848195,0.017722698540498908,0.01844208867834027,0.019161462826084004,0.019833583771897888,0.02036576349870966,0.020795642428881368,0.021213801028073166,0.021700904647652446,0.02233962183771771,0.023058884033720275,0.02377813023472957,0.024497360440435982,0.025216574650556996,0.025898708725114242,0.02646833415724152,0.026954599802031763,0.02742908522438323,0.027974940875761828,0.028645037402571762,0.029364139637403915,0.030083225875051148,0.03080229611536373,0.03152135035819819,0.03218838222778699,0.03272827860063824,0.033195031909851735,0.03366935920511329,0.03422470757545712,0.03489956946246498,0.035618511719246904,0.036337437977509844,0.03705634823712343,0.03777524249795672,0.03840938835242753,0.03888471646016289,0.039286387582343624,0.039693302039732516,0.040190359726174865,0.04084094382582387,0.04155972609048763,0.04227849235478136,0.04299724261835237,0.04371597688076105,0.04432768927299605,0.04475631983469742,0.04510824445218533,0.045460190466757325,0.04588841403987402,0.04649964857606946,0.04709541173937259,0.04769115864627071,0.0482868894394798,0.04888260416699997,0.04936972763419786,0.04967262649421407,0.04989979117238058,0.05012699493037201,0.05043041128133022,0.05091796538147449,0.0515135685151922,0.05210915561427555,0.05270472668055007,0.05330028183017754,0.05381005339117923,0.05416035002435175,0.0544370543838248,0.054717588817188405,0.05508639447200036,0.055610797323162334,0.056206241237293016,0.056801669109576784,0.05739708093745675,0.057992476888165674,0.05849924040854407,0.058839897536924916,0.05910457450670471,0.05947000488504548,0.06
0.0,-1.148654279753032e-12,-4.489540752931508e-12,-9.814450460005116e-12,-1.6917663087125302e-11,4.5646434192595245e-8,1.831054839313919e-7,4.050698490026709e-7,7.597545739419014e-7,4.916212544627979e-7,-1.0359984603519905e-9,-1.0598414920589106e-9,-1.0839230561693705e-9,-1.1081170095247291e-9,-1.1322969016693532e-9,1.4315931397116258e-6,1.9092723767326935e-6,5.330894502629868e-7,1.5004625624912244e-7,9.27147399526366e-8,-2.7137479463916515e-9,-2.7443240106277624e-9,-2.774003324313515e-9,-2.802762012715843e-9,-2.8305749550183493e-9,-3.676639833264577e-7,-9.80290098139343e-7,-1.3647507405304562e-6,-1.500084560323185e-6,-7.504189941146864e-7,-2.089380023874317e-9,-2.119820863198019e-9,-2.1491007953534823e-9,-2.177159284486942e-9,-2.203937377457665e-9,1.0639505069768257e-7,3.566224215505389e-6,9.131100598705855e-6,1.2040138096955793e-5,7.365055354423527e-6,1.994580783729433e-6,1.994554392770744e-6,1.994529630274471e-6,1.9945065323540218e-6,1.9944851337103264e-6,5.713608623366775e-6,1.0484405090998584e-5,1.0160456590629806e-5,7.820368940755614e-6,2.9052053737013133e-6,-1.0454914764915398e-6,-1.045509966938771e-6,-1.0455265264518434e-6,-1.0455411310232271e-6,-1.0455537581598217e-6,2.6252423738483596e-6,6.189810602769865e-6,5.542802752539829e-6,3.3015777712563387e-6,2.7784148659521857e-7,-1.0454485368677178e-6,-1.0454566669739855e-6,-1.0454626933243442e-6,-1.0454666041928365e-6,-1.0454683885428584e-6,-4.393739558991933e-6,-6.901187241271393e-6,-7.4753363516050116e-6,-1.2124252659781437e-5,-8.201535199840817e-6,-1.0448724438039336e-6,-1.0448688915595824e-6,-1.04486313807511e-6,-1.044855171157142e-6,-1.044844977759041e-6,9.087598787044746e-7,-1.1827049294930213e-7,-4.6390424119169045e-6,-5.735194479293193e-6,-4.166611443765852e-6,-3.0420111066681185e-6,-3.041994788893782e-6,-3.041976149191859e-6,-3.0419551750208035e-6,-3.0419318539907633e-6,2.417720213492569e-6,1.7774093748738325e-6,-5.871316709830185e-6,5.838872129053666e-7,4.2934359813380435e-6,-9.800560652162967e-10,-9.497702440440758e-10,-9.171304374298472e-10,-8.822157284436126e-10,-8.451006907834246e-10,-1.7315274267134123e-6,-8.373615340736134e-7,4.248477284977325e-6,1.0155277129596242e-5,6.800866807347195e-6,6.4709983099585e-10,6.854867140249065e-10,7.247259264196038e-10,7.646348153073254e-10,8.050315126394444e-10,1.7720296444556016e-6,4.018547526456714e-6,4.9648118310312976e-6,5.5312665426642964e-6,2.8131400308077674e-6,-4.761887970602121e-10,-4.482566245782688e-10,-4.2164101627181095e-10,-3.965755753761717e-10,-3.73291593303507e-10,6.74526176194203e-7,4.053368079572573e-7,-8.3225192098444e-7,-5.628814909665069e-7,0.0
0.0727,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.0729999900002492,0.0729999900002508,0.07299999000033193,0.07299999000033475,0.07299999000033193,0.07299999000033475,0.0727
0.04,0.040000000000041565,0.040000000000120654,0.04000000000019241,0.040000000000256594,0.04077630245940463,0.043585665568249395,0.04786509645031787,0.05244336025794951,0.05605813676253158,0.057341025370310654,0.0573410368675738,0.05734104850512021,0.0573410601426659,0.05734107178021116,0.05734108341775609,0.05734109505530075,0.05734110669284515,0.05734111833038932,0.05734112996793324,0.05734114161108383,0.057341153265107137,0.05734116492439626,0.057341176583685156,0.057341188242973844,0.05734119990226235,0.05734121156155067,0.05734122322083881,0.05734123488012677,0.05734124653941454,0.05734125820395294,0.057341269878666695,0.05734128155830499,0.05734129323794314,0.057341304775791115,0.05734131047376778,0.05734131047367444,0.05734131047359951,0.05734131047354292,0.05734131047350554,0.0573413104734859,0.05734131047348505,0.05734131047349939,0.05734131047352296,0.05734131047355256,0.058097105846415434,0.06109170485176172,0.06572286072051034,0.07054128599252359,0.074256335037688,0.07554531104723622,0.07554531104761657,0.0755453110481118,0.07554531104865761,0.0755453110492379,0.0755453110498446,0.07554531105047295,0.07554531105112013,0.07554531105178432,0.07554531105246397,0.0755453110531576,0.07554531105386371,0.075545311054581,0.07554531105530829,0.07554531105604463,0.07554531105678922,0.07554531105754142,0.07554531105830083,0.07554531105906732,0.07554531105984066,0.07554531106061951,0.07554531106140049,0.07554531106217795,0.07554531106294753,0.07554531106370437,0.0755453110644444,0.07554531106516746,0.07554531106587609,0.07554531106657726,0.075545311067277,0.07554531106797245,0.07554531106865897,0.07554531106933565,0.07554531107000134,0.07554531107065228,0.07725740496632622,0.08189855211025679,0.08776673830285144,0.0936343260529597,0.09828121671700069,0.09999965855576663,0.09999967052710046,0.09999968250803337,0.09999969448896626,0.09999970646988245,0.09999971845076527,0.0999997304316314,0.09999974241249751,0.0999997543933636,0.09999976637422968,0.09999977835509574,0.0999997903359618,0.09999980231682783,0.09999981429769385,0.09999982627854409,0.09999983825936275,0.09999985024016561,0.09999986222096846,0.09999987420177134,0.09999988618257424,0.09999989816337713,0.09999991014418005,0.09999992212498297,0.09999993410578592,0.09999994608657395,0.09999995806733207,0.09999997004807526,0.09999998202881849,0.09999999400956176,0.1
0.0,7.9412060725102e-16,2.381841788583743e-15,3.969116108633115e-15,5.559602445981635e-15,-7.30752452168862e-7,-2.930273920540039e-6,-6.481930959332196e-6,-1.2157161052229e-5,-7.867346519363541e-6,1.4810059435785521e-8,1.481000291551689e-8,1.4809926930199864e-8,1.4809853076177056e-8,1.4809781473047028e-8,1.4809712162385374e-8,1.4809645168718965e-8,1.480958050826798e-8,1.4809518186795339e-8,1.4809458213406395e-8,1.4809399027764405e-8,1.4809339058813146e-8,1.4809279887121352e-8,1.480922310069427e-8,1.4809168701499966e-8,1.4809116696890449e-8,1.4809067085984593e-8,1.4809019862511005e-8,1.4808975027098185e-8,1.4808932558328453e-8,1.4808893165118941e-8,1.480885755936352e-8,1.4808825012431543e-8,1.480879481609551e-8,1.4808766709575695e-8,1.4808740430390696e-8,1.4808715974103026e-8,1.4808689079751799e-8,1.4808664480825078e-8,1.4808646921795804e-8,1.4808631710782214e-8,1.480861823450675e-8,1.4808606360980531e-8,1.4808596328460147e-8,1.4808588435542407e-8,-5.949148190419584e-5,-0.00013582452757006697,-0.0001306416565447129,-9.320056144292266e-5,-1.4558253527879094e-5,4.8652585486619054e-5,4.86525854852471e-5,4.865258548388876e-5,4.865258548227616e-5,4.8652585480318206e-5,4.8652585478031034e-5,4.865258547543354e-5,4.865258547250126e-5,4.8652585469223796e-5,4.865258546561666e-5,4.865258546170649e-5,4.8652585457503936e-5,4.865258545300567e-5,4.865258544821454e-5,4.865258544313591e-5,4.865258543778099e-5,4.8652585432166375e-5,4.865258542632785e-5,4.8652585420314074e-5,4.8652585414152593e-5,4.865258540794494e-5,4.8652585402513995e-5,4.865258539856354e-5,4.865258539531246e-5,4.86525853919391e-5,4.8652585388345736e-5,4.865258538452913e-5,4.8652585380491504e-5,4.865258537623329e-5,4.8652585371751405e-5,4.865258536704335e-5,4.865258536211217e-5,4.865258535692757e-5,4.865258535148542e-5,4.865258534579701e-5,-3.8701436855290604e-5,-2.8456030286635186e-5,9.39240270291946e-5,-9.358788748294559e-6,-6.871111484781409e-5,3.35224514340743e-12,3.2705389147044057e-12,3.160970373104647e-12,3.0514891377083686e-12,2.940250728421098e-12,2.8254224918285046e-12,2.7088047851440417e-12,2.5921987688550694e-12,2.475599079354576e-12,2.359082684119045e-12,2.242601649235628e-12,2.1260780862285154e-12,2.0095769038813756e-12,1.8930985843248374e-12,1.7757853818877296e-12,1.6567802325428151e-12,1.5369360104447856e-12,1.4171002192301553e-12,1.2972609574056844e-12,1.177416024065083e-12,1.0575699655611712e-12,9.377302076296759e-13,8.179048584330031e-13,6.980934644181245e-13,5.761060765851889e-13,4.4976771585821304e-13,3.2126101811627986e-13,1.9275434343611312e-13,6.425051023339513e-14,0.0
0.0,0.00012500314118111473,0.00012500999899998404,0.00012500999900000678,0.00012500999899999716,0.002795120374241498,0.0062033139517171,0.006843478018106984,0.005995722194010395,0.002685445214665499,0.0001250099990149077,0.00012500999895241843,0.00012500999907043717,0.00012500999888114052,0.00012500999912037133,0.00012500999879854093,0.0001250099991657657,0.00012500999870099455,0.00012500999920747076,0.00012500999858311795,0.00012500999924620353,0.0001250099984365287,0.0001250099992825976,0.00012500999824730484,0.00012500999931724054,0.00012500999799018074,0.00012500999935071577,0.00012500999761323018,0.00012500999938369297,0.0001250099969869543,0.0001250099994172155,0.0001250099956484735,0.0001250099994538549,0.00012500998649017862,0.0001250099995989272,0.00025000399999949207,0.0002500099989999761,0.000250009999000012,0.0002500099989999761,0.0002500040000002943,0.0001250099995907552,0.00012500999635378795,0.0001250099993155321,0.00012500999863651054,0.00012500999908017868,0.0028010035515888417,0.006173828281530251,0.006778130990593411,0.005964450032745818,0.0026841478097419515,0.00012500999901490773,0.00012500999895241835,0.00012500999907043726,0.00012500999888114035,0.00012500999912037146,0.00012500999879854063,0.00012500999916576587,0.00012500999870099412,0.00012500999920747095,0.00012500999858311735,0.00012500999924620375,0.00012500999843652794,0.00012500999928259776,0.00012500999824730395,0.00012500999931724073,0.00012500999799017952,0.00012500999935071593,0.00012500999761322828,0.00012500999938369313,0.0001250099969869508,0.00012500999941721566,0.0001250099956484668,0.000125009999453855,0.00012500998649015243,0.0001250099995989272,0.0002500039999998841,0.0002500099989999761,0.000250009999000012,0.0002500099989999761,0.0002500039999999023,0.0001250099995907558,0.00012500999635364993,0.00012500999931553747,0.00012500999863650144,0.00012500999908018009,0.00254508109559859,0.00519350882870934,0.00542254872520674,0.005192210252974695,0.0025430932985267035,0.00012500999901490773,0.00012500999895241833,0.0001250099990704373,0.00012500999888114027,0.00012500999912037154,0.00012500999879854052,0.00012500999916576592,0.00012500999870099393,0.000125009999207471,0.00012500999858311703,0.00012500999924620383,0.00012500999843652742,0.00012500999928259787,0.00012500999824730313,0.0001250099993172408,0.0001250099979901786,0.00012500999935071599,0.0001250099976132272,0.0001250099993836932,0.0001250099969869495,0.0001250099994172157,0.00012500999564846448,0.00012500999945385503,0.00012500998649014563,0.00012500999959892719,0.00025000206067259844,0.0002500099989999928,0.0002500099989999928,0.0002500020606725987,0.0
0.0,-2.9938085276471756e-9,-8.98142487733817e-9,-1.4969042154713916e-8,-2.095666265971487e-8,-2.694428664951994e-8,-3.2931914331349276e-8,-3.891954499274798e-8,-4.4907178820535576e-8,-5.089481639290286e-8,-5.549946258869064e-8,-5.7110203251782934e-8,-5.711003498180521e-8,-5.7109875818153474e-8,-5.710972846699982e-8,0.0012752907817635026,0.00515585158180326,0.010411786439460315,0.015708652310372398,0.019776689403916258,0.021198588263112203,0.021198599780286813,0.02119861143957879,0.02119862309887001,0.02119863475816075,0.02119864641745112,0.021198658076741168,0.02119866973603092,0.021198681395320378,0.02119869305460955,0.021198704719149242,0.02119871639386418,0.02119872807350358,0.021198739753142782,0.02119875129099342,0.021198756988882097,0.021198756988611615,0.021198756988368542,0.021198756988147775,0.021198756987944056,0.02119875698775913,0.02119875698759564,0.021198756987452563,0.021198756987328794,0.021198756987223472,0.021198756987135584,0.021198756987063718,0.02119875698701151,0.02119875698697731,0.021198756986953372,0.021198756986941396,0.02119875698694448,0.021198756986958892,0.021198756986978123,0.021198756987002024,0.021791783222572532,0.024184691799776663,0.027911101033645587,0.03182573788257926,0.03459819512011522,0.03538254240096784,0.035382542401027665,0.0353825424010932,0.035382542401164375,0.035382542401239135,0.03538254240131673,0.035382542401396565,0.035382542401478305,0.0353825424015614,0.035382542401643756,0.03538254240172608,0.03538254240180681,0.03538254240187865,0.03538254240193726,0.03538254240197781,0.03538254240199618,0.03538254240199622,0.03538254240198286,0.03538254240195732,0.03538254240191848,0.035382542401865294,0.03538254240179771,0.03538254240171475,0.03538254240161513,0.035382542401497324,0.0353825424013599,0.03538254240120015,0.03538254240101463,0.03538254240080258,0.035382542400564085,0.0353825480960754,0.03538255962938502,0.03538257130472985,0.035382582980075225,0.03538259451338245,0.037119809337536495,0.04180436106341895,0.04770040293607732,0.053595562821599954,0.058271064555980634,0.060000105680524794,0.06000010568130929,0.060000105682111414,0.06000010568292771,0.06000010399886035,0.0600000992040892,0.06000009298350651,0.06000008676292915,0.06000008054235718,0.06000007432179056,0.060000068101228377,0.060000061880668684,0.06000005566011211,0.060000049439558466,0.06000004222770905,0.06000003336036878,0.06000002382883408,0.060000014297297975,0.0600000047657584,0.06
0.04,0.040000000000003394,0.04000000000001017,0.04000000000001695,0.04000000000002373,0.040000000000030504,0.04000000000003727,0.04000000000004403,0.04000000000005078,0.04000000000005752,0.04000000000006298,0.04000000000006585,0.04000000000006738,0.0400000000000689,0.04000000000007043,0.03997707600843807,0.03996943274433039,0.039991451249256446,0.039997579494840174,0.0399984963318993,0.040000022700752626,0.04000002270068172,0.040000022700586654,0.04000002270049436,0.04000002270040482,0.040000022700318036,0.040000022700234,0.0400000227001527,0.04000002270007415,0.04000002269999831,0.04000002269992591,0.04000002269985764,0.04000002269979279,0.040000022699730645,0.04000002269967096,0.040000022699613474,0.04000002269955839,0.0400000226995068,0.04000002269945792,0.04000002269941097,0.04000002269936676,0.040000022699325184,0.04000002269928627,0.04000002269925006,0.040000022699216604,0.04000002269918606,0.04000002269915919,0.04000002269913672,0.0400000226991174,0.04000002269909997,0.0400000226990844,0.040000022699070784,0.04000002269905945,0.04000002269905036,0.04000002269904324,0.039941289790853596,0.03988425654563178,0.03989460851873604,0.039930467967262406,0.0399788475982125,0.040000020090779596,0.0400000200907891,0.0400000200908018,0.04000002009081751,0.040000020090836357,0.04000002009085837,0.040000020090883555,0.04000002009091197,0.04000002009094379,0.04000002009097931,0.040000020091018336,0.04000002009106109,0.04000002009110813,0.04000002009115902,0.040000020091213284,0.04000002009127081,0.04000002009133044,0.04000002009138994,0.040000020091452586,0.0400000200915218,0.04000002009159544,0.04000002009167229,0.04000002009175234,0.04000002009183555,0.04000002009192196,0.040000020092012326,0.0400000200921055,0.04000002009219942,0.04000002009229549,0.04000002009239539,0.04000002009249829,0.04000002009260224,0.04000002009270788,0.04000002009281703,0.04000002009289848,0.04002771163757479,0.04001340562619584,0.03993203284492672,0.03983752468128508,0.039891195871441465,0.040000000000001944,0.04000000000000659,0.04000000000001133,0.0400000000000161,0.04000000000001975,0.040000000000021615,0.04000000000002285,0.040000000000024086,0.04000000000002532,0.04000000000002656,0.04000000000002782,0.04000000000002911,0.04000000000003044,0.04000000000003178,0.04000000000003094,0.04000000000002575,0.04000000000001839,0.040000000000011034,0.04000000000000368,0.04
0.0,0.00012500377780643273,0.0001250099989999733,0.00012500999900002204,0.00012500999899996737,0.00012500999900002909,0.00012500999899996566,0.00012500999900003068,0.00012500999899996837,0.00012500999900002721,0.0001250099989999752,0.00012500999900001954,0.00012500999899998517,0.00012500999900000895,0.00012500999899999697,0.002687637649304273,0.005758677219605257,0.006237095413363397,0.005686474372737711,0.0026454256590597515,0.0001250099990251356,0.0001250099989159699,0.00012500999911457472,0.00012500999877709354,0.00012500999919047142,0.00012500999859065958,0.00012500999925698346,0.0001250099983201253,0.00012500999931720007,0.00012500999787452667,0.00012500999937397388,0.00012500999693109037,0.00012500999943176143,0.00012500999083690128,0.00012500999959784667,0.0002500039999998155,0.0002500099989999761,0.000250009999000012,0.0002500099989999761,0.000250003999999971,0.0001250099995978467,0.0001250099908368555,0.00012500999943176172,0.00012500999693107863,0.0001250099993739744,0.0001250099978745226,0.00012500999931720042,0.00012500999832012346,0.00012500999925698378,0.00012500999859065869,0.00012500999919047166,0.0001250099987770931,0.00012500999911457488,0.00012500999891596975,0.00012500999902513563,0.0028231641999279956,0.006409367223142112,0.007255987434767903,0.006339610976004397,0.00279483060202683,0.0001250099990251356,0.0001250099989159698,0.00012500999911457483,0.00012500999877709332,0.00012500999919047153,0.0001250099985906591,0.00012500999925698364,0.000125009998320124,0.00012500999931720037,0.00012500999787452328,0.00012500999937397432,0.00012500999693108004,0.0001250099994317617,0.00012500999083686103,0.0001250099995978467,0.0002500039999999205,0.0002500099989999761,0.000250009999000012,0.0002500099989999761,0.00025000399999986595,0.0001250099995978467,0.000125009990836859,0.00012500999943176175,0.00012500999693107842,0.0001250099993739744,0.00012500999787452263,0.00012500999931720045,0.00012500999832012363,0.00012500999925698375,0.00012500999859065877,0.00012500999919047166,0.00012500999877709313,0.00012500999911457494,0.00012500999891596975,0.00012500999902513563,0.0025364461084303154,0.005060521121588197,0.005172041712063844,0.005061263356253781,0.0025383006949240682,0.0001250099990251356,0.00012500999891596986,0.0001250099991145748,0.00012500999877709348,0.00012500999919047147,0.00012500999859065955,0.0001250099992569835,0.00012500999832012528,0.00012500999931720007,0.00012500999787452748,0.0001250099993739739,0.0001250099969310896,0.00012500999943176145,0.00012500999083690328,0.00012500999959784667,0.0002500020606745498,0.0002500099989999928,0.0002500099989999928,0.0002500020606745498,0.0
-0.04,-0.039999994009458244,-0.039999982028484114,-0.03999997004750994,-0.039999958066535744,-0.03999994608556151,-0.03999993410458724,-0.03999992212361294,-0.03999991014263861,-0.039999898161664244,-0.03999988618067506,-0.03999987419965633,-0.03999986221862287,-0.03999985023758938,-0.0399998382565559,-0.039999826275522406,-0.03999981429448891,-0.03999980231345541,-0.039999790332421896,-0.039999778351388376,-0.03999976637033924,-0.039999754389258936,-0.0399997424081631,-0.03999973042706728,-0.03999971844597149,-0.03999970646487572,-0.03999969448377996,-0.03999968250268423,-0.039999670521588516,-0.03999965854049282,-0.039999646559380674,-0.03999963457823567,-0.03999962259707429,-0.039999610615912964,-0.039999598644224824,-0.03827268600265648,-0.033606969199720414,-0.027725222967892125,-0.021843347764567138,-0.017184739225203423,-0.0154650697994302,-0.015465069798763288,-0.01546506979808196,-0.015465069797388011,-0.015465069796682801,-0.01546506979596724,-0.015465069795241915,-0.01546506979450705,-0.015465069793762831,-0.015465069793008693,-0.01546506979224058,-0.015465069791455455,-0.015465069790657001,-0.015465069789849645,-0.0154650697890379,-0.015465069788228347,-0.015465069787424384,-0.01546506978662631,-0.015465069785834132,-0.015465069785048004,-0.015465069784268362,-0.015465069783495817,-0.015465069782731157,-0.015465069781975337,-0.015465069781229468,-0.01546506978049479,-0.015465069779772632,-0.015465069779064304,-0.015465069778370994,-0.015465069777694147,-0.015465069777036378,-0.015465069776402643,-0.015465069775801662,-0.01546506977525066,-0.015465069774823337,-0.014109351255473024,-0.010212804773649596,-0.005138002510838609,-0.0001473496020576104,0.0034007556480715627,0.004492182289631071,0.004492182289711775,0.004492182289791995,0.004492182289871667,0.004492182289949696,0.004492182290025876,0.004492182290097617,0.004492182290160525,0.0044921822902127834,0.004492182290254592,0.00449218798591076,0.0044921995192198205,0.004492211194562267,0.004492222869904765,0.004492234540249244,0.004492246200267859,0.004492257854958722,0.004492269509649693,0.004492281164340765,0.004492292819031935,0.004492304473723205,0.004492316128414579,0.004492327783106075,0.004492339437797714,0.004492351087147897,0.004492362725471871,0.0044923743581112745,0.0044923859907508865,0.004492397623390705,0.004492409256030741,0.004492420888671017,0.004492432521311584,0.004492444153952536,0.0044924557865941035,0.004492467279654905,0.005910345466830921,0.009985670943203523,0.015276421590315949,0.018954859635740912,0.019999999999999997
