Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40
0.0,0.00024240202843437791,0.0007275859471508464,0.001213335807960738,0.0016993931663658202,0.0021454572038916964,0.0024898717511103174,0.002744787433315926,0.002964438268406032,0.003254271963403919,0.003681358339781048,0.004168244636247108,0.004655189068253533,0.005142185164004987,0.0056292274925510005,0.006067628885165817,0.006392112449315285,0.006638124670683636,0.006872769964780227,0.007181059308137301,0.007614728118530023,0.008101993157796304,0.008589280105080387,0.00907658719513877,0.009563912819854192,0.009994696910854414,0.01029820408646808,0.010531548049677632,0.010776079988365371,0.011105314022813588,0.01155067726821315,0.012038097261816582,0.012525526724214255,0.013012964846132498,0.013500411987116668,0.013901012398822271,0.014139484180259069,0.014305292425056963,0.014572909002357873,0.015
0.0,3.4868733484135586e-13,1.399875543073082e-12,3.164761146917094e-12,5.655326773129304e-12,7.300760759469008e-8,-9.88190336585613e-7,-2.4609561177664343e-5,-3.4303408846572076e-5,-1.075503568181384e-5,1.1536864179015588e-11,9.46366174142308e-12,8.219858913156032e-12,7.819812421201953e-12,8.277881155543198e-12,-7.811162868912786e-6,-8.074803473766065e-6,-1.6168514378705095e-5,-1.4763573816423799e-5,1.1413076652722855e-6,4.896767137725115e-12,1.7936126484693905e-12,-3.244719552017868e-13,-1.4401858287350894e-12,-1.5362307562583983e-12,6.924862981040299e-6,1.7485238099814814e-5,1.4382677938300863e-5,4.692411270038522e-6,8.701061855241725e-7,-4.728133334198669e-12,-7.207233375330693e-12,-8.535400755656033e-12,-8.697021537635194e-12,-7.676845152698102e-12,6.037837444935594e-6,1.578447945744141e-5,1.0843023111402421e-5,1.0963845336095835e-6,0.0
0.0727,0.07299999000024933,0.07299999000025068,0.07299999000024933,0.07299999000025068,0.07299999000033215,0.07299999000033454,0.07299999000033215,0.07299999000033454,0.07299999000033215,0.07299999000025068,0.07299999000024933,0.07299999000025068,0.07299999000024933,0.07299999000025068,0.07299999000033215,0.07299999000033454,0.07299999000033215,0.07299999000033454,0.07299999000033215,0.07299999000025068,0.07299999000024933,0.07299999000025068,0.07299999000024933,0.07299999000025068,0.07299999000033215,0.07299999000033454,0.07299999000033215,0.07299999000033454,0.07299999000033215,0.07299999000025068,0.07299999000024933,0.07299999000025068,0.07299999000024933,0.07299999000025068,0.07299999000033215,0.07299999000033454,0.07299999000033215,0.07299999000033454,0.0727
0.04,0.04000000000003188,0.04000000000009217,0.040000000000145385,0.04000000000019125,0.040643260977932895,0.04291545205236462,0.04662164452330503,0.05089373984558072,0.05404431629767183,0.05500005980176568,0.055000059801879206,0.05500005980202041,0.05500005980218461,0.05500005980236836,0.05500005980256909,0.05500005980278498,0.05500005980301504,0.05500005980325886,0.055000059803516,0.055000059803785764,0.05500005980406719,0.055000059804359236,0.05500005980466086,0.05500005980497115,0.05500005980528926,0.055000059805614704,0.05500005980594729,0.055000059806287034,0.055000059806633986,0.055000059806987835,0.05500005980734778,0.055000059807712574,0.05500005980807974,0.05500005384018068,0.055000041888080324,0.055000029920047704,0.055000017952020086,0.05500000598399749,0.055
0.0,-6.694985071368675e-16,-2.0108701890089188e-15,-3.352195140780132e-15,-4.695870724177626e-15,-1.1679795908093342e-6,1.581123517543569e-5,0.00039375319650876043,0.0005488547675068563,0.0001720807857978899,7.109196878935573e-14,6.832497022961919e-14,6.554071703317558e-14,6.275660342769797e-14,5.997281978714395e-14,5.7208974997231e-14,5.4462754256123527e-14,5.17772049282867e-14,4.919159647210992e-14,4.666779674847678e-14,4.416984279131943e-14,4.167144440528819e-14,3.917326366610681e-14,3.6674913955813896e-14,3.417686513128778e-14,3.166119919963917e-14,2.911674253426561e-14,2.6534440760227782e-14,2.3897470945249332e-14,2.122210825183522e-14,1.853244236986965e-14,1.58387117221407e-14,1.314465804410707e-14,1.0450842449161563e-14,8.045235829099031e-15,6.181988801704812e-15,4.532961410058545e-15,2.788154734423935e-15,9.43312044161009e-16,0.0
0.0,0.0001250031429169311,0.00012500999899975692,0.0001250099990001458,0.0001250099989999514,0.002817879920691208,0.006473760680172613,0.007330492051396927,0.006313746707496395,0.0027641428826426727,0.00012500999901243005,0.00012500999896072546,0.0001250099990593389,0.00012500999890287863,0.00012500999910248326,0.0001250099988369906,0.00012500999914280867,0.00012500999876026997,0.0001250099991806501,0.00012500999866999269,0.00012500999921664498,0.00012500999856197636,0.00012500999925097955,0.00012500999841661767,0.0001250099992865765,0.00012500999822647935,0.0001250099993208205,0.00012500999795657524,0.0001250099993553977,0.0001250099975295584,0.0001250099993912778,0.00012500999690757129,0.00012500999940876393,0.00012500999071584983,0.00012500999960602193,0.00025000200002843324,0.000250009998999875,0.000250009998999875,0.0002500020001430866,0.0
0.0,7.694799477008825e-14,2.2736970556268842e-13,3.707185727190037e-13,5.067228733495555e-13,6.350936764382528e-13,7.557224568301594e-13,8.687731797955623e-13,9.744004836315904e-13,1.0728040274539558e-12,1.1643452739975176e-12,1.2490073158495385e-12,1.3261875036465773e-12,1.3951071224389493e-12,1.4550017348280258e-12,0.0007789207350422408,0.003381128588850552,0.007239424166918017,0.011280088123560978,0.014142901714503721,0.015000059806653995,0.015000059806722962,0.015000059806802541,0.015000059806891713,0.015000059806989534,0.015000059807095189,0.015000059807208171,0.015000059807328296,0.015000059807455581,0.015000059807590076,0.015000059807731466,0.015000059807878953,0.015000059808031286,0.015000059808185988,0.015000053840180702,0.015000041888080337,0.015000029920047708,0.01500001795202009,0.015000005983997493,0.015
0.04,0.04000000000000031,0.04000000000000093,0.04000000000000155,0.040000000000002166,0.04000000000000279,0.040000000000003415,0.040000000000004095,0.04000000000000486,0.04000000000000571,0.04000000000000663,0.04000000000000758,0.04000000000000853,0.04000000000000947,0.04000000000001041,0.04012497875964792,0.040129197028821804,0.040258696405253536,0.0402362173409112,0.039981739204821995,0.03999999999997077,0.03999999999997224,0.03999999999997371,0.03999999999997518,0.039999999999976645,0.039999999999978095,0.03999999999997952,0.039999999999980905,0.03999999999998223,0.03999999999998353,0.0399999999999848,0.039999999999986074,0.03999999999998735,0.03999999999998863,0.03999999999999018,0.03999999999999229,0.03999999999999461,0.03999999999999684,0.03999999999999896,0.04
0.0,0.0001250037787183221,0.0001250099989996908,0.00012500999900028444,0.00012500999899974006,0.0001250099990002352,0.00012500999899978937,0.00012500999900018591,0.0001250099989998387,0.00012500999900013658,0.00012500999899988814,0.0001250099990000871,0.00012500999899993766,0.00012500999900003746,0.00012500999899998753,0.0027931609241341614,0.006357457938326709,0.0072864739666406815,0.006379059995309416,0.002781890166003183,0.0001250099990318428,0.00012500999887884537,0.00012500999913366654,0.0001250099988028582,0.000125009999161842,0.00012500999868823693,0.00012500999922171184,0.00012500999849936084,0.00012500999926944639,0.00012500999838606944,0.00012500999927741668,0.00012500999836334602,0.00012500999927972123,0.00012501000013680446,0.00012500999956223619,0.0002500020001273672,0.000250009998999875,0.000250009998999875,0.00025000200007619045,0.0
-0.04,-0.039999993999418136,-0.03999998199977744,-0.03999997000013675,-0.03999995800049606,-0.039999946000855366,-0.039999934001214675,-0.039999922001573984,-0.03999991000193329,-0.0399998980022926,-0.039999886002651905,-0.039999874003011214,-0.03999986200337052,-0.03999985000372983,-0.03999983800408914,-0.03999982600444845,-0.03999981400480776,-0.03999980200516707,-0.03999979000552637,-0.03999977800588568,-0.03999976600624499,-0.0399997540066043,-0.03999974200696361,-0.03999973000732292,-0.039999718007682226,-0.03999970600804153,-0.03999969400840084,-0.03999968200876014,-0.039999670009119456,-0.039999658009478765,-0.039999646009838075,-0.03999963401019738,-0.039999622010556686,-0.039999610010915995,-0.03999959801221633,-0.038610087988705716,-0.03462677566520954,-0.02948110269340906,-0.025964619009894788,-0.025
