Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40
0.0,0.00028843973212837434,0.0008653112033718689,0.0014421666858740428,0.002019006174470252,0.0025499706666239582,0.002970340681575161,0.0033199938222778164,0.003668303924470858,0.0040761299164808265,0.004595845049075472,0.004858592131358855,0.005121322461376504,0.00538403678862799,0.005646735114771571,0.005859741633177053,0.005962956091945263,0.006002489485089025,0.00603578563603812,0.006129249363794774,0.006338694396670554,0.006601280730225815,0.006863851066181297,0.0071264054048796365,0.007388943746703302,0.00760349434502235,0.007707101921016433,0.007746262129911992,0.007787927855941394,0.00787974077154029,0.008079943210265388,0.008342369595829957,0.008604779996958876,0.00886717442622111,0.009546351536783017,0.010553929828538908,0.01142890989665483,0.01225967323082449,0.013134621310158426,0.014142135623730949
0.0,0.00028843973269929136,0.0008653112050846283,0.001442166688728653,0.002019006178466713,0.0025477994607381893,0.0029719883173596104,0.0033353332660783063,0.0036905433656309805,0.004086848762933424,0.004595845059924582,0.004858592142722744,0.005121322473256674,0.0053840368010245054,0.005646735127684418,0.005855663222132885,0.0059571007700806484,0.006000839976888447,0.006039905196500584,0.006133241536111662,0.0063386944127055015,0.006601280746775261,0.006863851083244767,0.007126405422456632,0.007388943764793311,0.007587721058803973,0.007677782871376867,0.007722084678508033,0.0077639365398308735,0.007866381163021529,0.008079943231392338,0.008342369617467435,0.008604780019106504,0.00886717444887857,0.00954635155761239,0.010553929842674456,0.011428909909969462,0.012259673241049748,0.013134621312872852,0.014142135623730949
0.0727,0.07299999000024934,0.07299999000025066,0.07299999000024934,0.07299999000025066,0.07299999000033215,0.07299999000033452,0.07299999000033215,0.07299999000033452,0.07299999000033215,0.07299999000025066,0.07299999000024934,0.07299999000025066,0.07299999000024934,0.07299999000025066,0.07299999000033215,0.07299999000033452,0.07299999000033215,0.07299999000033452,0.07299999000033215,0.07299999000025066,0.07299999000024934,0.07299999000025066,0.07299999000024934,0.07299999000025066,0.07299999000033215,0.07299999000033452,0.07299999000033215,0.07299999000033452,0.07299999000033215,0.07299999000025066,0.07299999000024934,0.07299999000025066,0.07299999000024934,0.07299999000025066,0.07299999000024934,0.07299999000033452,0.07299999000033215,0.07299999000025066,0.0727
0.04,0.039999994021595604,0.03999998206480327,0.039999970108013566,0.0399999581512265,0.03999994619444206,0.03999993423766027,0.03999992228088111,0.039999910324104604,0.03999989836733074,0.03999988643209087,0.03999988047530077,0.03999988047542639,0.039999880475546416,0.03999988047565636,0.040794693395976196,0.04334592327618235,0.046915794219046965,0.05058520505546848,0.05329167868656559,0.05414219546424204,0.05414219546440819,0.05414219546460656,0.054142195464833794,0.05414219546508683,0.05414219546536272,0.05414219546565945,0.054142195465975713,0.0541421954663101,0.05414219546666121,0.05414219546702716,0.0541421954674053,0.05414219546779248,0.05414219546818591,0.05414218949425173,0.05414217753306644,0.05414216555896276,0.05414215358486419,0.05414214161077076,0.05414213562373095
0.0,-5.97840439814143e-9,-1.7935196732476047e-8,-2.989198643474729e-8,-4.18487735037229e-8,-5.3805557937488734e-8,-6.576233973342321e-8,-7.771911888822853e-8,-8.967589539793222e-8,-1.0163266925784415e-7,-1.1356790913558713e-7,-1.1952469796545058e-7,-1.1952457031566658e-7,-1.1952444899989258e-7,-1.1952433801631646e-7,0.0008599481875552077,0.0034396086491477874,0.006942186581644718,0.010519292327711524,0.013227804177388456,0.014142195463822806,0.014142195463999703,0.014142195464211957,0.014142195464456284,0.014142195464729656,0.014142195465029221,0.01414219546535294,0.014142195465699496,0.01414219546606755,0.01414219546645563,0.014142195466861827,0.014142195467283519,0.014142195467717571,0.014142195468160593,0.01414218949425173,0.014142177533066439,0.014142165558962758,0.014142153584864195,0.014142141610770756,0.014142135623730949
0.0,0.00012499800627018646,0.00012500999914005835,0.0001250099977641084,0.00012500999958155464,0.00025000399999805154,0.00025000999899966656,0.0002500099990003332,0.00025000999899966656,0.00025000399999806195,0.00012500999959078773,0.00012500999635703847,0.00012500999931564836,0.00012500999863637087,0.00012500999908020963,0.002714766652477863,0.005962620495243887,0.0065953313584067395,0.005917340577712416,0.0026948699857739906,0.00012500999900000903,0.00012500999899997295,0.00012500999900004508,0.0001250099989999369,0.00012500999900008113,0.00012500999899990082,0.00012500999900011718,0.00012500999899986475,0.00012500999900015323,0.0001250099989998287,0.00012500999900018928,0.00012500999899979262,0.00012500999900022533,0.00012500999899975654,0.00012500999900026138,0.00012500999899972047,0.0001250099990002974,0.0001250099989996844,0.00012500383785870144,0.0
0.0,6.027715529011841e-9,1.8054906986479103e-8,3.008210142417579e-8,4.2109298866851036e-8,5.413649934028825e-8,6.616370287133169e-8,7.819090948791483e-8,9.02181192190894e-8,1.0224533209505522e-7,1.1427255448523813e-7,1.2629979035320093e-7,1.383270311167866e-7,1.5035427059388481e-7,1.6238150878971933e-7,1.7440874570943325e-7,1.8643598135809157e-7,1.9846321574068416e-7,2.104904488621257e-7,2.2251768072725488e-7,2.3454491134083286e-7,2.4657214070754165e-7,2.5859936883198587e-7,2.70626595718695e-7,2.8265382137212317e-7,2.946810457966492e-7,3.0670826899658147e-7,3.187354909761675e-7,3.3076271173959176e-7,3.427899312909699e-7,3.5481714963434147e-7,3.668443667736579e-7,3.788715827127773e-7,3.908987974554577e-7,4.0292574913435436e-7,0.0014145188362915501,0.004949950551633694,0.009192594075148068,0.012728025708768617,0.014142135623730949
0.04,0.04000000602771553,0.04000001805490699,0.04000003008210143,0.040000042109298875,0.040000054136499354,0.040000066163702885,0.040000078190909505,0.04000009021811924,0.04000010224533212,0.04000011427255451,0.04000012629979038,0.04000013832703114,0.040000150354270625,0.040000162381508816,0.04000017440874574,0.04000018643598139,0.04000019846321577,0.0400002104904489,0.04000022251768077,0.04000023454491138,0.040000246572140755,0.040000258599368885,0.04000027062659577,0.040000282653821426,0.04000029468104584,0.04000030670826905,0.04000031873549103,0.0400003307627118,0.04000034278993135,0.0400003548171497,0.040000366844366836,0.04000037887158278,0.040000390898797526,0.04000040292574921,0.041414518876738825,0.04494995053856163,0.04919259404485196,0.052728025731991826,0.05414213562373095
0.0,0.00012499800627018646,0.00012500999914005835,0.0001250099977641084,0.0001250099995815546,0.0002500039999980516,0.00025000999899966656,0.0002500099990003332,0.00025000999899966656,0.00025000399999806195,0.00012500999959999236,0.00012500868146154742,0.00012500999949957632,0.00012500954025909843,0.00012500999949936235,0.0001250096480559952,0.0001250099994992293,0.00012500969390854646,0.00012500999949914473,0.00012500971646385787,0.00012500999949909716,0.0001250097261024474,0.00012500999949908173,0.00012500972610244733,0.00012500999949909716,0.0001250097164638577,0.00012500999949914473,0.0001250096939085465,0.0001250099994992293,0.00012500964805599584,0.00012500999949936235,0.0001250095402590992,0.00012500999949957632,0.00012500868146154742,0.00012500999959999236,0.002404984740737583,0.0046411864193177076,0.00464118629145306,0.0024049844493265844,0.0
-0.04,-0.03999999999992783,-0.03999999999981747,-0.03999999999970958,-0.03999999999960459,-0.039266255991177106,-0.036763256300863086,-0.03312904258941068,-0.029473596240933434,-0.02677066012410171,-0.025858206328749748,-0.02585819433160584,-0.02585818233319002,-0.02585817033477533,-0.025858158336361754,-0.0258581463379493,-0.02585813433953796,-0.025858122341127734,-0.02585811034271862,-0.025858098344310618,-0.025858086345903718,-0.025858074347497928,-0.02585806234909324,-0.025858050350689655,-0.02585803835228717,-0.025858026353885784,-0.02585801435548549,-0.025858002357086296,-0.02585799035868819,-0.025857978360291176,-0.025857966361895253,-0.02585795436350042,-0.02585794236510667,-0.025857930366714008,-0.02585791836838818,-0.025857906370198958,-0.02585789437207742,-0.025857882373950616,-0.025857870375818496,-0.025857864376269052
0.0,7.359210133371021e-14,1.8664352297019182e-13,2.9711376926603563e-13,4.046744892344407e-13,0.0007684833852200252,0.0032103816270827343,0.006625526428550683,0.010170572837545976,0.013057838487970298,0.014141793671250244,0.014141805668394153,0.014141817666809971,0.014141829665224665,0.014141841663638239,0.014141853662050695,0.014141865660462034,0.01414187765887226,0.014141889657281373,0.014141901655689376,0.014141913654096273,0.014141925652502064,0.01414193765090675,0.014141949649310336,0.014141961647712819,0.014141973646114208,0.0141419856445145,0.014141997642913698,0.014142009641311803,0.014142021639708817,0.014142033638104741,0.014142045636499578,0.014142057634893327,0.014142069633285992,0.01414208163161182,0.014142093629801043,0.01414210562792258,0.014142117626049385,0.014142129624181501,0.014142135623730949
